,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,disQuantity,dayAverQuantity,disCount,dayAverCount
5,2019,02,6,4,W11,부산광역시,강서구,41625650,10406413,24216,6054
6,2019,02,7,4,W11,부산광역시,강서구,44963600,11240900,24864,6216
0,2019,03,1,5,W11,부산광역시,강서구,62322700,12464540,36199,7240
1,2019,03,2,4,W11,부산광역시,강서구,47075450,11768863,27883,6971
2,2019,03,3,4,W11,부산광역시,강서구,40390350,10097588,25492,6373
3,2019,03,4,4,W11,부산광역시,강서구,37555450,9388863,23576,5894
4,2019,03,5,4,W11,부산광역시,강서구,41632700,10408175,26081,6520
5,2019,03,6,5,W11,부산광역시,강서구,47952350,9590470,30272,6054
6,2019,03,7,5,W11,부산광역시,강서구,48980800,9796160,29358,5872
0,2019,04,1,4,W11,부산광역시,강서구,49604600,12401150,29308,7327
1,2019,04,2,5,W11,부산광역시,강서구,58000650,11600130,34941,6988
2,2019,04,3,5,W11,부산광역시,강서구,52546150,10509230,33022,6604
3,2019,04,4,4,W11,부산광역시,강서구,42723350,10680838,27130,6783
4,2019,04,5,4,W11,부산광역시,강서구,41849650,10462413,26803,6701
5,2019,04,6,4,W11,부산광역시,강서구,37042800,9260700,23923,5981
6,2019,04,7,4,W11,부산광역시,강서구,41529800,10382450,25361,6340
0,2019,05,1,4,W11,부산광역시,강서구,53662750,13415688,31806,7952
1,2019,05,2,4,W11,부산광역시,강서구,50409200,12602300,30160,7540
2,2019,05,3,4,W11,부산광역시,강서구,50010450,12502613,31657,7914
3,2019,05,4,5,W11,부산광역시,강서구,58143950,11628790,37389,7478
4,2019,05,5,5,W11,부산광역시,강서구,57728100,11545620,37554,7511
5,2019,05,6,5,W11,부산광역시,강서구,54370300,10874060,35894,7179
6,2019,05,7,4,W11,부산광역시,강서구,43451000,10862750,26902,6726
0,2019,06,1,5,W11,부산광역시,강서구,82066250,16413250,48006,9601
1,2019,06,2,4,W11,부산광역시,강서구,56314000,14078500,34796,8699
2,2019,06,3,4,W11,부산광역시,강서구,50092200,12523050,32704,8176
3,2019,06,4,4,W11,부산광역시,강서구,45046800,11261700,29622,7406
4,2019,06,5,4,W11,부산광역시,강서구,51930400,12982600,33486,8372
5,2019,06,6,4,W11,부산광역시,강서구,44716450,11179113,29757,7439
6,2019,06,7,5,W11,부산광역시,강서구,59304500,11860900,36751,7350
0,2019,07,1,4,W11,부산광역시,강서구,69525950,17381488,41475,10369
1,2019,07,2,5,W11,부산광역시,강서구,73236450,14647290,45842,9168
2,2019,07,3,5,W11,부산광역시,강서구,67762950,13552590,44699,8940
3,2019,07,4,5,W11,부산광역시,강서구,63129249,12625850,42266,8453
4,2019,07,5,4,W11,부산광역시,강서구,52781950,13195488,35225,8806
5,2019,07,6,4,W11,부산광역시,강서구,49065050,12266263,32449,8112
6,2019,07,7,4,W11,부산광역시,강서구,49650699,12412675,30653,7663
0,2019,08,1,4,W11,부산광역시,강서구,60657250,15164313,38428,9607
1,2019,08,2,4,W11,부산광역시,강서구,57615850,14403963,37592,9398
2,2019,08,3,4,W11,부산광역시,강서구,47987000,11996750,32765,8191
3,2019,08,4,4,W11,부산광역시,강서구,50873750,12718438,34997,8749
4,2019,08,5,5,W11,부산광역시,강서구,64401150,12880230,43505,8701
5,2019,08,6,5,W11,부산광역시,강서구,62509000,12501800,43068,8614
6,2019,08,7,5,W11,부산광역시,강서구,61327900,12265580,40764,8153
0,2019,09,1,5,W11,부산광역시,강서구,65314900,13062980,41974,8395
1,2019,09,2,5,W11,부산광역시,강서구,71897000,14379400,46832,9366
2,2019,09,3,4,W11,부산광역시,강서구,50227900,12556975,35016,8754
3,2019,09,4,4,W11,부산광역시,강서구,51754200,12938550,36365,9091
4,2019,09,5,4,W11,부산광역시,강서구,50939400,12734850,35818,8955
5,2019,09,6,4,W11,부산광역시,강서구,43767150,10941788,30447,7612
6,2019,09,7,4,W11,부산광역시,강서구,43068550,10767138,28487,7122
0,2019,10,1,4,W11,부산광역시,강서구,51159500,12789875,33922,8481
1,2019,10,2,4,W11,부산광역시,강서구,46365500,11591375,31849,7962
2,2019,10,3,5,W11,부산광역시,강서구,52559850,10511970,37541,7508
3,2019,10,4,5,W11,부산광역시,강서구,48849000,9769800,34968,6994
4,2019,10,5,5,W11,부산광역시,강서구,57477900,11495580,40932,8186
5,2019,10,6,4,W11,부산광역시,강서구,39316900,9829225,28314,7079
6,2019,10,7,4,W11,부산광역시,강서구,40962350,10240588,28615,7154
0,2019,11,1,4,W11,부산광역시,강서구,56332450,14083113,33562,8391
1,2019,11,2,4,W11,부산광역시,강서구,51656400,12914100,31896,7974
2,2019,11,3,4,W11,부산광역시,강서구,46563049,11640762,29748,7437
3,2019,11,4,4,W11,부산광역시,강서구,44371900,11092975,28933,7233
4,2019,11,5,4,W11,부산광역시,강서구,45761350,11440338,29141,7285
5,2019,11,6,5,W11,부산광역시,강서구,55082450,11016490,35292,7058
6,2019,11,7,5,W11,부산광역시,강서구,57051350,11410270,34411,6882
0,2019,12,1,5,W11,부산광역시,강서구,71044800,14208960,37321,7464
1,2019,12,2,5,W11,부산광역시,강서구,69859050,13971810,38750,7750
2,2019,12,3,5,W11,부산광역시,강서구,59267149,11853430,34408,6882
3,2019,12,4,4,W11,부산광역시,강서구,48524549,12131137,28533,7133
4,2019,12,5,4,W11,부산광역시,강서구,47089350,11772338,27087,6772
5,2019,12,6,4,W11,부산광역시,강서구,44472300,11118075,25704,6426
6,2019,12,7,4,W11,부산광역시,강서구,48557899,12139475,25988,6497
0,2020,01,1,4,W11,부산광역시,강서구,53332100,13333025,29597,7399
1,2020,01,2,4,W11,부산광역시,강서구,45426100,11356525,25374,6344
2,2020,01,3,4,W11,부산광역시,강서구,53147350,13286838,29708,7427
3,2020,01,4,5,W11,부산광역시,강서구,63266200,12653240,35755,7151
4,2020,01,5,5,W11,부산광역시,강서구,65269900,13053980,37738,7548
5,2020,01,6,5,W11,부산광역시,강서구,62786850,12557370,36186,7237
6,2020,01,7,4,W11,부산광역시,강서구,43228250,10807063,24288,6072
0,2020,02,1,4,W11,부산광역시,강서구,61839600,15459900,33999,8500
1,2020,02,2,4,W11,부산광역시,강서구,52330050,13082513,30297,7574
2,2020,02,3,4,W11,부산광역시,강서구,44418050,11104513,26542,6636
3,2020,02,4,4,W11,부산광역시,강서구,47238650,11809663,28181,7045
4,2020,02,5,4,W11,부산광역시,강서구,48969350,12242338,29827,7457
5,2020,02,6,4,W11,부산광역시,강서구,43336350,10834088,26879,6720
6,2020,02,7,5,W11,부산광역시,강서구,62001650,12400330,36228,7246
0,2020,03,1,5,W11,부산광역시,강서구,78660850,15732170,45959,9192
1,2020,03,2,5,W11,부산광역시,강서구,62000350,12400070,37835,7567
2,2020,03,3,5,W11,부산광역시,강서구,58702699,11740540,36958,7392
3,2020,03,4,4,W11,부산광역시,강서구,48024950,12006238,30312,7578
4,2020,03,5,4,W11,부산광역시,강서구,43181350,10795338,27425,6856
5,2020,03,6,4,W11,부산광역시,강서구,46361550,11590388,29558,7390
6,2020,03,7,4,W11,부산광역시,강서구,46437700,11609425,28349,7087
0,2020,04,1,4,W11,부산광역시,강서구,53652050,13413013,31727,7932
1,2020,04,2,4,W11,부산광역시,강서구,52794150,13198538,32382,8096
2,2020,04,3,4,W11,부산광역시,강서구,46069550,11517388,29397,7349
3,2020,04,4,5,W11,부산광역시,강서구,58013750,11602750,37276,7455
4,2020,04,5,5,W11,부산광역시,강서구,58753250,11750650,37763,7553
5,2020,04,6,4,W11,부산광역시,강서구,40360500,10090125,26213,6553
6,2020,04,7,4,W11,부산광역시,강서구,48112999,12028250,29666,7417
0,2020,05,1,5,W11,부산광역시,강서구,79211150,15842230,46439,9288
1,2020,05,2,4,W11,부산광역시,강서구,56397650,14099413,34229,8557
2,2020,05,3,4,W11,부산광역시,강서구,52850100,13212525,33067,8267
3,2020,05,4,4,W11,부산광역시,강서구,51106400,12776600,32773,8193
4,2020,05,5,4,W11,부산광역시,강서구,49535850,12383963,32281,8070
5,2020,05,6,5,W11,부산광역시,강서구,58928450,11785690,37805,7561
6,2020,05,7,5,W11,부산광역시,강서구,60483050,12096610,36872,7374
0,2020,06,1,4,W11,부산광역시,강서구,67288050,16822013,40089,10022
1,2020,06,2,5,W11,부산광역시,강서구,70033650,14006730,44129,8826
2,2020,06,3,5,W11,부산광역시,강서구,70131100,14026220,45853,9171
3,2020,06,4,4,W11,부산광역시,강서구,50030200,12507550,33703,8426
4,2020,06,5,4,W11,부산광역시,강서구,48060700,12015175,31371,7843
5,2020,06,6,4,W11,부산광역시,강서구,55510000,13877500,36483,9121
6,2020,06,7,4,W11,부산광역시,강서구,51903700,12975925,32397,8099
0,2020,07,1,4,W11,부산광역시,강서구,63965500,15991375,39051,9763
1,2020,07,2,4,W11,부산광역시,강서구,55489900,13872475,34995,8749
2,2020,07,3,4,W11,부산광역시,강서구,59267200,14816800,39558,9890
3,2020,07,4,5,W11,부산광역시,강서구,65939000,13187800,44549,8910
4,2020,07,5,5,W11,부산광역시,강서구,63376900,12675380,43229,8646
5,2020,07,6,5,W11,부산광역시,강서구,65191700,13038340,44361,8872
6,2020,07,7,4,W11,부산광역시,강서구,55612000,13903000,35797,8949
0,2020,08,1,5,W11,부산광역시,강서구,81801450,16360290,52940,10588
1,2020,08,2,5,W11,부산광역시,강서구,71685550,14337110,48621,9724
2,2020,08,3,4,W11,부산광역시,강서구,54658950,13664738,37917,9479
3,2020,08,4,4,W11,부산광역시,강서구,55696000,13924000,39043,9761
4,2020,08,5,4,W11,부산광역시,강서구,53226950,13306738,37740,9435
5,2020,08,6,4,W11,부산광역시,강서구,49983350,12495838,35601,8900
6,2020,08,7,5,W11,부산광역시,강서구,70058350,14011670,46630,9326
0,2020,09,1,4,W11,부산광역시,강서구,59439400,14859850,41441,10360
1,2020,09,2,4,W11,부산광역시,강서구,52585400,13146350,37837,9459
2,2020,09,3,5,W11,부산광역시,강서구,64360850,12872170,48745,9749
3,2020,09,4,5,W11,부산광역시,강서구,60960600,12192120,45670,9134
4,2020,09,5,4,W11,부산광역시,강서구,47579100,11894775,36251,9063
5,2020,09,6,4,W11,부산광역시,강서구,45472400,11368100,35588,8897
6,2020,09,7,4,W11,부산광역시,강서구,45951650,11487913,33663,8416
0,2020,10,1,4,W11,부산광역시,강서구,59884950,14971238,39418,9855
1,2020,10,2,4,W11,부산광역시,강서구,54192350,13548088,36659,9165
2,2020,10,3,4,W11,부산광역시,강서구,47857300,11964325,34272,8568
3,2020,10,4,4,W11,부산광역시,강서구,44435350,11108838,32234,8059
4,2020,10,5,5,W11,부산광역시,강서구,58533150,11706630,40954,8191
5,2020,10,6,5,W11,부산광역시,강서구,57563950,11512790,39954,7991
6,2020,10,7,5,W11,부산광역시,강서구,58624300,11724860,40065,8013
0,2020,11,1,5,W11,부산광역시,강서구,81192350,16238470,47379,9476
1,2020,11,2,5,W11,부산광역시,강서구,70451300,14090260,42800,8560
2,2020,11,3,4,W11,부산광역시,강서구,50218500,12554625,32334,8084
3,2020,11,4,4,W11,부산광역시,강서구,49349000,12337250,32125,8031
4,2020,11,5,4,W11,부산광역시,강서구,49657550,12414388,31751,7938
5,2020,11,6,4,W11,부산광역시,강서구,50291850,12572963,31975,7994
6,2020,11,7,4,W11,부산광역시,강서구,52414300,13103575,31247,7812
0,2020,12,1,4,W11,부산광역시,강서구,74900300,18725075,39835,9959
1,2020,12,2,4,W11,부산광역시,강서구,59660450,14915113,33627,8407
2,2020,12,3,5,W11,부산광역시,강서구,67402350,13480470,39654,7931
3,2020,12,4,5,W11,부산광역시,강서구,67755750,13551150,40068,8014
4,2020,12,5,5,W11,부산광역시,강서구,70439900,14087980,41441,8288
5,2020,12,6,4,W11,부산광역시,강서구,56881050,14220263,32625,8156
6,2020,12,7,4,W11,부산광역시,강서구,62122000,15530500,33602,8401
0,2021,01,1,5,W11,부산광역시,강서구,83944500,16788900,47767,9553
1,2021,01,2,4,W11,부산광역시,강서구,53855850,13463963,31599,7900
2,2021,01,3,4,W11,부산광역시,강서구,47924000,11981000,29218,7305
3,2021,01,4,4,W11,부산광역시,강서구,50779750,12694938,31507,7877
4,2021,01,5,4,W11,부산광역시,강서구,42395000,10598750,26889,6722
5,2021,01,6,5,W11,부산광역시,강서구,59112350,11822470,36100,7220
6,2021,01,7,5,W11,부산광역시,강서구,65651700,13130340,38256,7651
0,2021,02,1,4,W11,부산광역시,강서구,62371350,15592838,35447,8862
1,2021,02,2,4,W11,부산광역시,강서구,55162300,13790575,32117,8029
2,2021,02,3,4,W11,부산광역시,강서구,47983200,11995800,29597,7399
3,2021,02,4,4,W11,부산광역시,강서구,49973750,12493438,31436,7859
4,2021,02,5,4,W11,부산광역시,강서구,52723450,13180863,31728,7932
5,2021,02,6,4,W11,부산광역시,강서구,45819850,11454963,28090,7023
6,2021,02,7,4,W11,부산광역시,강서구,49000650,12250163,28757,7189
0,2021,03,1,4,W11,부산광역시,강서구,62447050,15611763,37681,9420
1,2021,03,2,5,W11,부산광역시,강서구,62682050,12536410,38421,7684
2,2021,03,3,5,W11,부산광역시,강서구,62565800,12513160,39732,7946
3,2021,03,4,5,W11,부산광역시,강서구,57992900,11598580,38015,7603
4,2021,03,5,4,W11,부산광역시,강서구,43499400,10874850,29079,7270
5,2021,03,6,4,W11,부산광역시,강서구,42305950,10576488,28022,7006
6,2021,03,7,4,W11,부산광역시,강서구,43335250,10833813,26890,6723
0,2021,04,1,4,W11,부산광역시,강서구,62937600,15734400,38195,9549
1,2021,04,2,4,W11,부산광역시,강서구,51121850,12780463,32208,8052
2,2021,04,3,4,W11,부산광역시,강서구,50471800,12617950,33218,8305
3,2021,04,4,4,W11,부산광역시,강서구,47080900,11770225,31996,7999
4,2021,04,5,5,W11,부산광역시,강서구,57699100,11539820,39398,7880
5,2021,04,6,5,W11,부산광역시,강서구,55870850,11174170,38591,7718
6,2021,04,7,4,W11,부산광역시,강서구,44275750,11068938,28432,7108
0,2021,05,1,5,W11,부산광역시,강서구,84102200,16820440,50318,10064
1,2021,05,2,5,W11,부산광역시,강서구,72381400,14476280,45491,9098
2,2021,05,3,4,W11,부산광역시,강서구,48075550,12018888,32092,8023
3,2021,05,4,4,W11,부산광역시,강서구,56110600,14027650,36574,9144
4,2021,05,5,4,W11,부산광역시,강서구,51750400,12937600,33834,8459
5,2021,05,6,4,W11,부산광역시,강서구,51927250,12981813,34685,8671
6,2021,05,7,5,W11,부산광역시,강서구,63798200,12759640,40031,8006
0,2021,06,1,4,W11,부산광역시,강서구,73944900,18486225,45339,11335
1,2021,06,2,4,W11,부산광역시,강서구,62890450,15722613,40562,10141
2,2021,06,3,5,W11,부산광역시,강서구,67621200,13524240,45928,9186
3,2021,06,4,5,W11,부산광역시,강서구,70905600,14181120,48783,9757
4,2021,06,5,4,W11,부산광역시,강서구,51242200,12810550,35333,8833
5,2021,06,6,4,W11,부산광역시,강서구,50936950,12734238,34476,8619
6,2021,06,7,4,W11,부산광역시,강서구,57671000,14417750,36361,9090
0,2021,07,1,4,W11,부산광역시,강서구,77939800,19484950,48080,12020
1,2021,07,2,4,W11,부산광역시,강서구,64994000,16248500,42697,10674
2,2021,07,3,4,W11,부산광역시,강서구,58640350,14660088,39905,9976
3,2021,07,4,4,W11,부산광역시,강서구,59260950,14815238,40676,10169
4,2021,07,5,5,W11,부산광역시,강서구,76625100,15325020,53211,10642
5,2021,07,6,5,W11,부산광역시,강서구,72476950,14495390,50525,10105
6,2021,07,7,5,W11,부산광역시,강서구,76772900,15354580,50196,10039
0,2021,08,1,5,W11,부산광역시,강서구,90681000,18136200,59084,11817
1,2021,08,2,5,W11,부산광역시,강서구,77550000,15510000,52698,10540
2,2021,08,3,5,W11,부산광역시,강서구,73853900,14770780,51945,10389
3,2021,08,4,4,W11,부산광역시,강서구,56892500,14223125,40114,10029
4,2021,08,5,4,W11,부산광역시,강서구,59017800,14754450,42117,10529
5,2021,08,6,4,W11,부산광역시,강서구,55277000,13819250,39746,9937
6,2021,08,7,4,W11,부산광역시,강서구,55788450,13947113,37402,9351
0,2021,09,1,4,W11,부산광역시,강서구,68663300,17165825,46586,11647
1,2021,09,2,4,W11,부산광역시,강서구,58323100,14580775,40818,10205
2,2021,09,3,4,W11,부산광역시,강서구,50757600,12689400,36615,9154
3,2021,09,4,5,W11,부산광역시,강서구,63892250,12778450,46378,9276
4,2021,09,5,5,W11,부산광역시,강서구,69483600,13896720,51438,10288
5,2021,09,6,4,W11,부산광역시,강서구,49936450,12484113,37450,9363
6,2021,09,7,4,W11,부산광역시,강서구,56030700,14007675,39958,9990
0,2021,10,1,5,W11,부산광역시,강서구,74773050,14954610,50920,10184
1,2021,10,2,4,W11,부산광역시,강서구,56836700,14209175,39351,9838
2,2021,10,3,4,W11,부산광역시,강서구,51908750,12977188,37605,9401
3,2021,10,4,4,W11,부산광역시,강서구,49718550,12429638,37248,9312
4,2021,10,5,4,W11,부산광역시,강서구,48891050,12222763,36601,9150
5,2021,10,6,5,W11,부산광역시,강서구,59513250,11902650,45092,9018
6,2021,10,7,5,W11,부산광역시,강서구,60519250,12103850,42918,8584
0,2021,11,1,4,W11,부산광역시,강서구,65929450,16482363,39349,9837
1,2021,11,2,5,W11,부산광역시,강서구,69877450,13975490,44254,8851
2,2021,11,3,5,W11,부산광역시,강서구,63755400,12751080,41726,8345
3,2021,11,4,4,W11,부산광역시,강서구,51306800,12826700,34630,8658
4,2021,11,5,4,W11,부산광역시,강서구,50383650,12595913,34324,8581
5,2021,11,6,4,W11,부산광역시,강서구,50185600,12546400,33620,8405
6,2021,11,7,4,W11,부산광역시,강서구,50465470,12616368,31586,7897
0,2021,12,1,4,W11,부산광역시,강서구,72105900,18026475,39331,9833
1,2021,12,2,4,W11,부산광역시,강서구,58718150,14679538,34380,8595
2,2021,12,3,4,W11,부산광역시,강서구,54611800,13652950,33374,8344
3,2021,12,4,5,W11,부산광역시,강서구,67235200,13447040,41585,8317
4,2021,12,5,5,W11,부산광역시,강서구,64771400,12954280,40234,8047
5,2021,12,6,5,W11,부산광역시,강서구,65627950,13125590,40513,8103
6,2021,12,7,4,W11,부산광역시,강서구,55850800,13962700,31678,7920
0,2018,01,1,4,W12,부산광역시,연제구,67696450,16924113,33341,8335
1,2018,01,2,5,W12,부산광역시,연제구,65957900,13191580,34978,6996
2,2018,01,3,5,W12,부산광역시,연제구,60460100,12092020,32777,6555
3,2018,01,4,5,W12,부산광역시,연제구,57076200,11415240,31546,6309
4,2018,01,5,4,W12,부산광역시,연제구,50300400,12575100,27583,6896
5,2018,01,6,4,W12,부산광역시,연제구,42039050,10509763,23784,5946
6,2018,01,7,4,W12,부산광역시,연제구,45820450,11455113,24440,6110
0,2018,02,1,4,W12,부산광역시,연제구,65754450,16438613,32147,8037
1,2018,02,2,4,W12,부산광역시,연제구,52142050,13035513,27580,6895
2,2018,02,3,4,W12,부산광역시,연제구,52423950,13105988,28237,7059
